location,parameter,unit,country,city,date.utc,coordinates_latitude,coordinates_longitude,avgvalue
Joshua Tree NP - Bla,o3,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,34.0714,-116.3906,0.0514285714285714
Joshua Tree NP - Cot,o3,ppm,US,RIVERSIDE,2019-11-16 16:00:00.000000,33.7472,-115.8201,0.042
Juel Spring,o3,ppm,US,SUBLETTE,2019-11-16 17:00:00.000000,42.373001,-109.563004,0.0308666666666667
KILLENS,o3,ppm,US,Dover,2019-11-16 16:00:00.000000,38.9847,-75.5556,0.0234
KNI-Topeka,o3,ppm,US,Topeka,2019-11-16 16:00:00.000000,39.0242,-95.7114,0.0234285714285714
Kane Exp. Forest,o3,ppm,US,St. Marys,2019-11-16 16:00:00.000000,41.598,-78.7674,0.0356923076923077
Karnack C85,o3,ppm,US,Marshall,2019-11-16 16:00:00.000000,32.6706,-94.1681,0.00414285714285714
Kaufman C71,o3,ppm,US,Dallas-Fort Worth-Arlington,2019-11-16 16:00:00.000000,32.565,-96.3175,0.0221538461538461
Keene,o3,ppm,US,Keene,2019-11-16 16:00:00.000000,42.930521,-72.272332,0.0349285714285714
Keller C17,o3,ppm,US,Dallas-Fort Worth-Arlington,2019-11-16 16:00:00.000000,32.922498,-97.282088,0.01375
Kenner,o3,ppm,US,New Orleans-Metairie-Kenner,2019-11-16 16:00:00.000000,30.0411,-90.2728,0.0318666666666667
Kernville,o3,ppm,US,KERN,2019-11-16 16:00:00.000000,35.755,-118.4175,0.00921428571428572
Killeen C1047,o3,ppm,US,Killeen-Temple-Fort Hood,2019-11-16 16:00:00.000000,31.088002,-97.679734,0.00941666666666667
Kittanning,o3,ppm,US,Pittsburgh,2019-11-16 17:00:00.000000,40.8142,-79.565,0.0284
Kokomo - E. Vaile Av,o3,ppm,US,Kokomo,2019-11-16 16:00:00.000000,40.481349,-86.109718,0.0127857142857143
Kutztown,o3,ppm,US,BERKS,2019-11-16 17:00:00.000000,40.51408,-75.789703,0.0304666666666667
LABP,o3,ppm,US,Philadelphia-Camden-Wilmington,2019-11-16 16:00:00.000000,40.091702,-75.097801,0.0263076923076923
LANSING FILLEY ST,o3,ppm,US,Lansing-East Lansing,2019-11-16 16:00:00.000000,42.76138,-84.562867,0.0292857142857143
LAX-Hastings,o3,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,33.95507,-118.43046,0.00873333333333333
LEHI,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.474499,-111.805099,0.0337333333333333
LEMONT,o3,ppm,US,Chicago-Naperville-Joliet,2019-11-16 16:00:00.000000,41.6681,-87.9906,0.0045
LEWES,o3,ppm,US,Seaford,2019-11-16 16:00:00.000000,38.7833,-75.1667,0.0286666666666667
LSU,o3,ppm,US,Baton Rouge,2019-11-16 10:00:00.000000,30.4197,-91.1819,0.015
LUMS 2,o3,ppm,US,Philadelphia-Camden-Wilmington,2019-11-16 16:00:00.000000,39.5511,-75.7308,0.0231538461538462
LYNN,o3,ppm,US,Boston-Cambridge-Quincy,2019-11-16 16:00:00.000000,42.474701,-70.971901,0.0359285714285714
La Casa NCORE - 4545,o3,ppm,US,Denver-Aurora,2019-11-16 16:00:00.000000,39.7794,-105.00523,0.00535714285714286
La Habra,o3,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,33.925062,-117.952586,0.0055
La Union,o3,ppm,US,Las Cruces,2019-11-16 13:00:00.000000,31.9306,-106.6306,0.00709090909090909
LaPorte-E. Lincolnwa,o3,ppm,US,Michigan City-La Porte,2019-11-16 16:00:00.000000,41.6292,-86.6847,0.0137142857142857
Lafayette,o3,ppm,US,Lafayette,2019-11-16 16:00:00.000000,30.2258,-92.042801,0.02
Lake City,o3,ppm,US,Lake City,2019-11-16 16:00:00.000000,30.1783,-82.6192,0.022
Lake Elsinore - W. F,o3,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,33.676535,-117.331027,0.0094
Lake Ilo,o3,ppm,US,DUNN,2019-11-16 16:00:00.000000,47.342589,-102.645997,0.0179285714285714
Lake Jackson C1016,o3,ppm,US,Houston-Sugar Land-Baytown,2019-11-16 16:00:00.000000,29.0436,-95.4736,0.00842857142857143
Lancaster,o3,ppm,US,Lancaster,2019-11-16 17:00:00.000000,40.0467,-76.2833,0.0288
Lancaster DW,o3,ppm,US,Lancaster,2019-11-16 17:00:00.000000,40.0439,-76.1125,0.0274666666666667
Lancaster-Division,o3,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.669589,-118.130689,0.0125
Lang C408,o3,ppm,US,Houston-Sugar Land-Baytown,2019-11-16 16:00:00.000000,29.8342,-95.4892,0.00435714285714286
Laramie County Mobil,o3,ppm,US,Cheyenne,2019-11-16 17:00:00.000000,41.08536,-104.52277,0.0288125
Laredo C44,o3,ppm,US,Laredo,2019-11-16 16:00:00.000000,27.517403,-99.515244,0.0145
Las Flores Canyon,o3,ppm,US,Santa Barbara-Santa Maria,2019-11-16 16:00:00.000000,34.4897,-120.0458,0.0401428571428571
Lassen Volcanic NP,o3,ppm,US,Redding,2019-11-16 16:00:00.000000,40.5403,-121.5764,0.0366428571428571
Laurel Hill,o3,ppm,US,Somerset,2019-11-16 16:00:00.000000,39.9878,-79.2514,0.0261538461538462
Laurel Oaks Elementa,o3,ppm,US,Naples-Marco Island,2019-11-16 16:00:00.000000,26.2992,-81.72,0.0251111111111111
Lawrenceville,o3,ppm,US,Pittsburgh,2019-11-16 16:00:00.000000,40.4656,-79.9611,0.0185714285714286
Lawton North,o3,ppm,US,Lawton,2019-11-16 03:00:00.000000,34.632999,-98.428802,0.033
Leavenworth-U.S. Pen,o3,ppm,US,Kansas City,2019-11-16 16:00:00.000000,39.3275,-94.9513,0.0159285714285714
Lebanon,o3,ppm,US,Lebanon,2019-11-16 17:00:00.000000,40.33733,-76.383446,0.0315
Lemmon Valley,o3,ppm,US,Reno-Sparks,2019-11-16 16:00:00.000000,39.645288,-119.840051,0.00628571428571429
Leo HS,o3,ppm,US,Fort Wayne,2019-11-16 16:00:00.000000,41.221418,-85.016821,0.0160714285714286
Leopold,o3,ppm,US,PERRY,2019-11-16 16:00:00.000000,38.1131,-86.6036,0.0201428571428571
Lewistown,o3,ppm,US,FERGUS,2019-11-16 16:00:00.000000,47.048537,-109.455315,0.0310769230769231
Lido Park; McKinley,o3,ppm,US,Sarasota-Bradenton-Venice,2019-11-16 16:00:00.000000,27.3072,-82.5703,0.0336666666666667
Lincoln,o3,ppm,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.89,-121.3,0.0088
Lindon,o3,ppm,US,Provo-Orem,2019-11-16 16:00:00.000000,40.3414,-111.7136,0.0118571428571429
Livermore - Rincon,o3,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.687526,-121.784217,0.005
Lompoc H Street,o3,ppm,US,Santa Barbara-Santa Maria,2019-11-16 16:00:00.000000,34.637798,-120.456703,0.0110714285714286
Lompoc HS&P,o3,ppm,US,Santa Barbara-Santa Maria,2019-11-16 16:00:00.000000,34.7256,-120.4278,0.0437
Londonderry - Moose,o3,ppm,US,ROCKINGHAM,2019-11-16 16:00:00.000000,42.862531,-71.38014,0.0365
Long Beach - Hudson,o3,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,33.802417,-118.219933,0.0028
Longview C19/C127,o3,ppm,US,Longview,2019-11-16 16:00:00.000000,32.378682,-94.711811,0.00528571428571429
Look Rock - GSMNP,o3,ppm,US,Knoxville,2019-11-16 16:00:00.000000,35.6322,-83.9422,0.034
Los Angeles - N. Mai,o3,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.066429,-118.226755,0.00406666666666667
Los Gatos,o3,ppm,US,San Jose-Sunnyvale-Santa Clara,2019-11-16 16:00:00.000000,37.2267,-121.9786,0.0161818181818182
Loudonville,o3,ppm,US,Albany-Schenectady-Troy,2019-11-16 16:00:00.000000,42.6769,-73.7556,0.0335714285714286
Lynchburg Ferry C101,o3,ppm,US,Houston-Sugar Land-Baytown,2019-11-16 16:00:00.000000,29.7644,-95.0781,0.00778571428571429
Lynn Lane,o3,ppm,US,Tulsa,2019-11-16 03:00:00.000000,36.1336,-95.7636,0.002
M.K. Goddard,o3,ppm,US,Youngstown-Warren-Boardman,2019-11-16 16:00:00.000000,41.4271,-80.1451,0.031
MA,o3,ppm,US,Salt Lake City,2019-11-16 16:00:00.000000,40.712064,-112.111122,0.0126153846153846
MARION,o3,ppm,US,Memphis,2019-11-16 16:00:00.000000,35.1967,-90.1911,0.017125
MATH & SCIENCE CTR,o3,ppm,US,Richmond,2019-11-16 16:00:00.000000,37.55652,-77.40027,0.0217857142857143
MICMAC,o3,ppm,US,AROOSTOOK,2019-11-16 16:00:00.000000,46.6964,-68.033096,0.0311428571428572
MILWAUKEE SER DNR,o3,ppm,US,Milwaukee-Waukesha-West Allis,2019-11-16 16:00:00.000000,43.0611,-87.9125,0.0337692307692308
MLK,o3,ppm,US,Philadelphia-Camden-Wilmington,2019-11-16 16:00:00.000000,39.7394,-75.5581,0.0252666666666667
MOBILE - SANTA ANA,o3,ppm,US,SANDOVAL,2019-11-16 16:00:00.000000,35.338407,-106.524292,0.0103333333333333
MTSP,o3,ppm,US,MONROE,2019-11-16 17:00:00.000000,39.4751,-91.78899,0.0284285714285714
Mackville,o3,ppm,US,WASHINGTON,2019-11-16 16:00:00.000000,37.7046,-85.0485,0.0176153846153846
Madera - Pump Yard,o3,ppm,US,Madera,2019-11-16 16:00:00.000000,36.8669,-120.01,0.00492857142857143
Madera-City,o3,ppm,US,Madera,2019-11-16 16:00:00.000000,36.9533,-120.0341,0.00707692307692308
Madisonville,o3,ppm,US,New Orleans-Metairie-Kenner,2019-11-16 16:00:00.000000,30.4293,-90.1997,0.0213571428571429
Malta,o3,ppm,US,PHILLIPS,2019-11-16 16:00:00.000000,48.317507,-107.862471,0.0249230769230769
Mammoth Cave NP,o3,ppm,US,Bowling Green,2019-11-16 16:00:00.000000,37.1314,-86.1481,0.0180769230769231
Manitou Springs,o3,ppm,US,Colorado Springs,2019-11-16 16:00:00.000000,38.853097,-104.901286,0.0363571428571429
Mannford,o3,ppm,US,Tulsa,2019-11-16 03:00:00.000000,36.1053,-96.3608,0.031
Manvel Croix Park C8,o3,ppm,US,Houston-Sugar Land-Baytown,2019-11-16 16:00:00.000000,29.5203,-95.3925,0.00485714285714286
Maricopa - Stanilaus,o3,ppm,US,Bakersfield,2019-11-16 16:00:00.000000,35.0544,-119.4039,0.0354615384615385
Mayo Clinic,o3,ppm,US,Jacksonville,2019-11-16 16:00:00.000000,30.2603,-81.4533,0.0164285714285714
McAlester,o3,ppm,US,McAlester,2019-11-16 03:00:00.000000,34.906082,-95.794128,0.008
McMillan NCORE,o3,ppm,US,WASHINGTON,2019-11-16 16:00:00.000000,38.921848,-77.013176,0.0233333333333333
Melbourne,o3,ppm,US,Palm Bay-Melbourne-Titusville,2019-11-16 16:00:00.000000,28.0542,-80.6283,0.0242222222222222
Meraux,o3,ppm,US,ST. BERNARD,2019-11-16 16:00:00.000000,29.940001,-89.919998,0.0298
Merced - S. Coffee A,o3,ppm,US,Merced,2019-11-16 16:00:00.000000,37.2817,-120.433601,0.00558333333333333
Mesa - Brooks Reserv,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.4105,-111.8651,0.0356
Mesa Verde NP,o3,ppm,US,MONTEZUMA,2019-11-16 16:00:00.000000,37.1983,-108.4903,0.0446923076923077
Methodist Hill,o3,ppm,US,Chambersburg,2019-11-16 17:00:00.000000,39.9611,-77.4756,0.0286666666666667
Miami,o3,ppm,US,Miami,2019-11-16 16:00:00.000000,36.922222,-94.83889,0.0
Michigan City-4th St,o3,ppm,US,Michigan City-La Porte,2019-11-16 16:00:00.000000,41.7169,-86.9075,0.0191428571428571
Middleport,o3,ppm,US,Buffalo-Niagara Falls,2019-11-16 16:00:00.000000,43.2189,-78.4792,0.0358571428571429
Midlothian OFW C52,o3,ppm,US,Dallas-Fort Worth-Arlington,2019-11-16 16:00:00.000000,32.482081,-97.026922,0.0269285714285714
Millbrook,o3,ppm,US,Poughkeepsie-Newburgh-Middletown,2019-11-16 16:00:00.000000,41.7856,-73.6947,0.0323571428571429
Millbrook NCore,o3,ppm,US,Raleigh-Cary,2019-11-16 16:00:00.000000,35.856111,-78.574167,0.0273846153846154
Miller State Park,o3,ppm,US,Manchester-Nashua,2019-11-16 16:00:00.000000,42.86183,-71.878626,0.0357142857142857
Millville,o3,ppm,US,Vineland-Millville-Bridgeton,2019-11-16 16:00:00.000000,39.422272,-75.0252,0.0274545454545455
Mira Loma - Van Bure,o3,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,33.996387,-117.4925,0.0038
Mission C43,o3,ppm,US,McAllen-Edinburg-Mission,2019-11-16 16:00:00.000000,26.226226,-98.29107,0.0166428571428571
Mission Viejo,o3,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,33.629991,-117.675875,0.0134666666666667
Missoula Boyd Park,o3,ppm,US,MISSOULA,2019-11-16 16:00:00.000000,46.842297,-114.020549,0.00215384615384615
Modesto - 14th Stree,o3,ppm,US,Modesto,2019-11-16 16:00:00.000000,37.642165,-120.994212,0.00830769230769231
Mojave - 923 Poole S,o3,ppm,US,Bakersfield,2019-11-16 16:00:00.000000,35.05045,-118.14778,0.0218461538461538
Monroe,o3,ppm,US,Monroe,2019-11-16 16:00:00.000000,32.509701,-92.046097,0.0195333333333333
Monrovia,o3,ppm,US,Indianapolis,2019-11-16 16:00:00.000000,39.5756,-86.4778,0.0211428571428571
Montoursville,o3,ppm,US,Williamsport,2019-11-16 17:00:00.000000,41.2508,-76.9239,0.0346
Moore,o3,ppm,US,Oklahoma City,2019-11-16 03:00:00.000000,35.32,-97.4883,0.027
Morro Bay,o3,ppm,US,San Luis Obispo-Paso Robles,2019-11-16 17:00:00.000000,35.36639,-120.8426,0.0372
Moshannon,o3,ppm,US,DuBois,2019-11-16 17:00:00.000000,41.1175,-78.5261,0.0330625
Moxa Arch,o3,ppm,US,SWEETWATER,2019-11-16 17:00:00.000000,41.750599,-109.789703,0.0292857142857143
Mt Ninham,o3,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,41.4561,-73.7103,0.0338571428571429
Mt Rainier- Jackson,o3,ppm,US,Seattle-Tacoma-Bellevue,2019-11-16 16:00:00.000000,46.7841,-121.740303,0.039
Murphy Ridge,o3,ppm,US,Evanston,2019-11-16 17:00:00.000000,41.3694,-111.0419,0.038625
Myton,o3,ppm,US,DUCHESNE,2019-11-16 16:00:00.000000,40.2169,-110.182297,0.0220909090909091
NCORE,o3,ppm,US,BROWARD,2019-11-16 17:00:00.000000,26.054047,-80.257608,0.0255263157894737
NCore,o3,ppm,US,Fairbanks,2019-11-16 16:00:00.000000,64.8458,-147.72727,0.0336428571428572
NCore - White Mounta,o3,ppm,US,Bishop,2019-11-16 16:00:00.000000,37.360701,-118.330835,0.0248
NEA,o3,ppm,US,Philadelphia-Camden-Wilmington,2019-11-16 16:00:00.000000,40.0767,-75.0108,0.0252307692307692
NEW,o3,ppm,US,PHILADELPHIA,2019-11-16 16:00:00.000000,39.991389,-75.080833,0.023
NEWKIRK,o3,ppm,US,Ponca City,2019-11-16 16:00:00.000000,36.956699,-97.034401,0.0309230769230769
NLRAP,o3,ppm,US,Little Rock-North Little Rock,2019-11-16 15:00:00.000000,34.8306,-92.2594,0.03
NO. BHAM,o3,ppm,US,Birmingham-Hoover,2019-11-16 16:00:00.000000,33.5531,-86.815,0.021
NORTHBRK,o3,ppm,US,Chicago-Naperville-Joliet,2019-11-16 16:00:00.000000,42.1406,-87.7994,0.0242142857142857
NR,o3,ppm,US,Salt Lake City,2019-11-16 16:00:00.000000,40.662841,-111.901796,0.00207142857142857
Napa - Napa Valley C,o3,ppm,US,Napa,2019-11-16 16:00:00.000000,38.278849,-122.275024,0.00733333333333333
Narragansett,o3,ppm,US,Providence-New Bedford-Fall River,2019-11-16 13:00:00.000000,41.4942,-71.4219,0.0392
Navajo Lake,o3,ppm,US,Farmington,2019-11-16 13:00:00.000000,36.8097,-107.6517,0.0248181818181818
Nederland C1035,o3,ppm,US,Beaumont-Port Arthur,2019-11-16 16:00:00.000000,29.9786,-94.0111,0.0185
New Albany,o3,ppm,US,Louisville,2019-11-16 16:00:00.000000,38.3081,-85.8342,0.0138571428571429
New Castle,o3,ppm,US,New Castle,2019-11-16 17:00:00.000000,40.9958,-80.3467,0.0218666666666667
New Garden,o3,ppm,US,Philadelphia-Camden-Wilmington,2019-11-16 17:00:00.000000,39.8344,-75.7678,0.0310666666666667
New Haven - Criscuol,o3,ppm,US,New Haven-Milford,2019-11-16 16:00:00.000000,41.301288,-72.902685,0.0325
New Roads,o3,ppm,US,Baton Rouge,2019-11-16 16:00:00.000000,30.6817,-91.3661,0.0244666666666667
NewCastle,o3,ppm,US,WESTON,2019-11-16 16:00:00.000000,43.881401,-104.191902,0.0356428571428571
Newark Firehouse,o3,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.720989,-74.192894,0.0296666666666667
Nez Perce Tribe,o3,ppm,US,IDAHO,2019-11-16 16:00:00.000000,46.2756,-116.0216,0.0238461538461538
Nicks Lake,o3,ppm,US,Utica-Rome,2019-11-16 16:00:00.000000,43.6856,-74.9864,0.0336428571428571
Niland - English Roa,o3,ppm,US,El Centro,2019-11-16 16:00:00.000000,33.2136,-115.5444,0.00492857142857143
Nipomo RP,o3,ppm,US,San Luis Obispo-Paso Robles,2019-11-16 17:00:00.000000,35.0315,-120.50101,0.0428666666666667
Noblesville-191st St,o3,ppm,US,Indianapolis,2019-11-16 16:00:00.000000,40.068333,-85.9925,0.018
Norristown,o3,ppm,US,Philadelphia-Camden-Wilmington,2019-11-16 17:00:00.000000,40.1122,-75.3092,0.0274666666666667
North OKC,o3,ppm,US,Oklahoma City,2019-11-16 03:00:00.000000,35.612801,-97.472198,0.032
North Phoenix,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.560299,-112.066299,0.008
North Spartanburg FS,o3,ppm,US,Spartanburg,2019-11-16 16:00:00.000000,34.988602,-82.0756,0.0346
Northwest Harris Co.,o3,ppm,US,Houston-Sugar Land-Baytown,2019-11-16 16:00:00.000000,30.0394,-95.6739,0.00457142857142857
ORGILL,o3,ppm,US,Memphis,2019-11-16 16:00:00.000000,35.3772,-89.8319,0.007
Oakland,o3,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.743061,-122.169907,0.00790909090909091
Oakland West,o3,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.8148,-122.282402,0.00718181818181818
Ogden Dunes,o3,ppm,US,Chicago-Naperville-Joliet,2019-11-16 16:00:00.000000,41.6175,-87.1992,0.0111428571428571
Oildale - 3311 Manor,o3,ppm,US,Bakersfield,2019-11-16 16:00:00.000000,35.438035,-119.016787,0.0163846153846154
Ojai - Ojai Ave.,o3,ppm,US,Oxnard-Thousand Oaks-Ventura,2019-11-16 16:00:00.000000,34.4483,-119.2303,0.0105
Osceola Co. Fire Sta,o3,ppm,US,Orlando-Kissimmee,2019-11-16 16:00:00.000000,28.3478,-81.6367,0.0207777777777778
Osceola National For,o3,ppm,US,Jacksonville,2019-11-16 16:00:00.000000,30.1972,-82.445,0.0217777777777778
Otay Mesa - Donovan,o3,ppm,US,San Diego-Carlsbad-San Marcos,2019-11-16 16:00:00.000000,32.579361,-116.929486,0.0218333333333333
Ouray,o3,ppm,US,UINTAH,2019-11-16 16:00:00.000000,40.054848,-109.68737,0.0184615384615385
Oxford,o3,ppm,US,Cincinnati-Middletown,2019-11-16 16:00:00.000000,39.5327,-84.7286,0.0228461538461538
P2,o3,ppm,US,CARBON,2019-11-16 16:00:00.000000,39.595798,-110.769997,0.0288461538461539
PARR,o3,ppm,US,Little Rock-North Little Rock,2019-11-16 12:00:00.000000,34.7561,-92.2758,0.00266666666666667
PECK,o3,ppm,US,Wichita,2019-11-16 16:00:00.000000,37.4769,-97.3664,0.0261428571428571
PEORIA_F,o3,ppm,US,Peoria,2019-11-16 16:00:00.000000,40.6869,-89.6072,0.00664285714285714
POMPANO_BEACH,o3,ppm,US,Miami-Fort Lauderdale-Miami Beach,2019-11-16 17:00:00.000000,26.2906,-80.0969,0.023375
POTAWATOMI,o3,ppm,US,FOREST,2019-11-16 16:00:00.000000,45.5639,-88.81,0.0365384615384615
PRYOR,o3,ppm,US,MAYES,2019-11-16 16:00:00.000000,36.228298,-95.25,0.0195
Palisade Ozone,o3,ppm,US,Grand Junction,2019-11-16 16:00:00.000000,39.1306,-108.3139,0.02625
Palm Springs - Fire,o3,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,33.852605,-116.540965,0.0319333333333333
Palo Verde,o3,ppm,US,Las Vegas-Paradise,2019-11-16 09:00:00.000000,36.173415,-115.332728,0.0281428571428571
Paonia,o3,ppm,US,DELTA,2019-11-16 16:00:00.000000,38.8763,-107.6022,0.0295714285714286
Paradise Road,o3,ppm,US,Santa Barbara-Santa Maria,2019-11-16 16:00:00.000000,34.5414,-119.7906,0.0264285714285714
Parker County C76,o3,ppm,US,Dallas-Fort Worth-Arlington,2019-11-16 16:00:00.000000,32.8686,-97.9058,0.0292307692307692
Parklane,o3,ppm,US,Columbia,2019-11-16 16:00:00.000000,34.093899,-80.962196,0.0303
Parlier,o3,ppm,US,Fresno,2019-11-16 16:00:00.000000,36.5975,-119.5036,0.00621428571428571
Parsons,o3,ppm,US,TUCKER,2019-11-16 16:00:00.000000,39.0905,-79.6617,0.0138333333333333
Pasadena,o3,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.13263,-118.127142,0.007
Paso Robles - Santa,o3,ppm,US,San Luis Obispo-Paso Robles,2019-11-16 16:00:00.000000,35.614668,-120.656912,0.018
Paul Meyer,o3,ppm,US,Las Vegas-Paradise,2019-11-16 09:00:00.000000,36.106389,-115.253333,0.0218571428571429
Paw Park,o3,ppm,US,Sarasota-Bradenton-Venice,2019-11-16 16:00:00.000000,27.3503,-82.4797,0.0332222222222222
Peckville,o3,ppm,US,Scranton--Wilkes-Barre,2019-11-16 17:00:00.000000,41.4789,-75.5781,0.0309333333333333
Pee Dee,o3,ppm,US,Florence,2019-11-16 16:00:00.000000,34.285599,-79.744698,0.028
Penn State,o3,ppm,US,State College,2019-11-16 16:00:00.000000,40.7208,-77.9319,0.034
Pensacola NAS,o3,ppm,US,Pensacola-Ferry Pass-Brent,2019-11-16 16:00:00.000000,30.3681,-87.2708,0.02625
Perch River,o3,ppm,US,Watertown-Fort Drum,2019-11-16 16:00:00.000000,44.0878,-75.9744,0.0330714285714286
Perdue,o3,ppm,US,Miami-Fort Lauderdale-Miami Beach,2019-11-16 16:00:00.000000,25.586399,-80.326897,0.0258571428571429
Perkinstown,o3,ppm,US,TAYLOR,2019-11-16 16:00:00.000000,45.2066,-90.5969,0.031
Perris,o3,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,33.789331,-117.227639,0.0046
Petrified Forest NP,o3,ppm,US,NAVAJO,2019-11-16 16:00:00.000000,34.822498,-109.891899,0.0305
Pfizer Lab,o3,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.868,-73.8782,0.0295
Phelan - Beekley Roa,o3,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,34.425052,-117.589813,0.0441428571428571
Phoenix JLG Supersit,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.503601,-112.095001,0.00273333333333333
Pico Rivera,o3,ppm,US,LOS ANGELES,2019-11-16 16:00:00.000000,34.010283,-118.068484,0.00393333333333333
Pilot Point C1032,o3,ppm,US,Dallas-Fort Worth-Arlington,2019-11-16 16:00:00.000000,33.4107,-96.9437,0.0199285714285714
Pinal Air Park,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,32.508308,-111.30806,0.0173333333333333
Pinedale,o3,ppm,US,SUBLETTE,2019-11-16 16:00:00.000000,42.9288,-109.788,0.0404615384615385
Pinedale Gaseous,o3,ppm,US,SUBLETTE,2019-11-16 17:00:00.000000,42.8698,-109.8708,0.028875
Pinehurst,o3,ppm,US,FRESNO,2019-11-16 16:00:00.000000,36.6972,-119.0189,0.0382857142857143
Piney Run,o3,ppm,US,GARRETT,2019-11-16 14:00:00.000000,39.705799,-79.011902,0.0264166666666667
Pinnacle Peak Club H,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.712299,-111.852699,0.0467857142857143
Pinnacle State Park,o3,ppm,US,Corning,2019-11-16 16:00:00.000000,42.0972,-77.2103,0.0331428571428571
Pinnacles NM,o3,ppm,US,San Jose-Sunnyvale-Santa Clara,2019-11-16 16:00:00.000000,36.485001,-121.155602,0.0134285714285714
Piru - Pacific,o3,ppm,US,Oxnard-Thousand Oaks-Ventura,2019-11-16 16:00:00.000000,34.4044,-118.81,0.0242
Piseco Lake,o3,ppm,US,HAMILTON,2019-11-16 16:00:00.000000,43.4556,-74.515,0.0347142857142857
PittsfieldES,o3,ppm,US,BERKSHIRE,2019-11-16 16:00:00.000000,42.453035,-73.238776,0.034
Placerville,o3,ppm,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.72528,-120.82192,0.0343846153846154
Plummer,o3,ppm,US,Bloomington,2019-11-16 16:00:00.000000,38.9856,-86.99,0.0197692307692308
Pomona,o3,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.0667,-117.7506,0.00406666666666667
Port Allen,o3,ppm,US,Baton Rouge,2019-11-16 16:00:00.000000,30.5019,-91.2111,0.0265333333333333
Port Arthur West C28,o3,ppm,US,Beaumont-Port Arthur,2019-11-16 16:00:00.000000,29.8942,-93.9875,0.0166428571428571
Porterville-NFS,o3,ppm,US,TULARE,2019-11-16 16:00:00.000000,36.0319,-119.055,0.0129166666666667
Portland - Deering O,o3,ppm,US,Portland-South Portland-Biddeford,2019-11-16 16:00:00.000000,43.660248,-70.268967,0.0347857142857143
Portland - SE Lafaye,o3,ppm,US,Portland-Vancouver-Beaverton,2019-11-16 16:00:00.000000,45.496641,-122.602877,0.00106666666666667
Portland Near Road,o3,ppm,US,Portland-Vancouver-Beaverton,2019-11-16 16:00:00.000000,45.39916,-122.7455,7.14285714285714e-05
Portsmouth,o3,ppm,US,Boston-Cambridge-Quincy,2019-11-16 16:00:00.000000,43.075371,-70.748017,0.0334285714285714
Potato Creek State P,o3,ppm,US,South Bend-Mishawaka,2019-11-16 16:00:00.000000,41.5517,-86.3706,0.0132142857142857
Preble County,o3,ppm,US,Dayton,2019-11-16 16:00:00.000000,39.83562,-84.72049,0.0183846153846154
Prescott Pioneer Par,o3,ppm,US,Prescott,2019-11-16 16:00:00.000000,34.61205,-112.46321,0.0346666666666667
Pride,o3,ppm,US,Baton Rouge,2019-11-16 16:00:00.000000,30.7008,-91.0561,0.0202142857142857
Prince Edward,o3,ppm,US,PRINCE EDWARD,2019-11-16 16:00:00.000000,37.17,-78.31,0.0235384615384615
QUINCY,o3,ppm,US,Quincy,2019-11-16 16:00:00.000000,39.9175,-91.3358,0.0271428571428572
Quaker City,o3,ppm,US,NOBLE,2019-11-16 16:00:00.000000,39.9428,-81.3373,0.0241538461538462
